 6.80804280e+02 2.51054469e+03 6.70353860e+03 1.41321541e+04
 3.31353237e+04 4.78121491e+04 4.36384974e+04 4.58089516e+04
 4.08985627e+04 3.08839076e+04 7.89052606e+08 1.63613358e+13"
"6.46375000e+00 6.46004000e+00 6.79085000e+00 6.95009000e+00
 7.85133000e+00 1.43410030e+02 5.62215828e+03 8.62213616e+04
 8.31523356e+05 5.76402497e+06 3.03580099e+07 1.24791193e+08
 4.05731109e+08 1.06034897e+09 2.23822802e+09 3.77328278e+09
 5.01617770e+09 5.16676065e+09 4.02382836e+09 2.30327385e+09
 9.10973455e+08 2.27185726e+08 3.04751984e+07 1.59133626e+06
 1.23215551e+04 4.06182200e+01 3.57343400e+01 2.19603090e+02
 1.14737285e+03 3.89029354e+03 9.86173643e+03 2.00441860e+04
 4.18423528e+04 6.28287330e+04 5.87275253e+04 6.11508454e+04
 5.44065387e+04 4.11250330e+04 4.67965956e+08 1.20437847e+13"
"6.96542000e+00 6.99068000e+00 7.10713000e+00 7.85427000e+00
 6.54687800e+01 2.45932073e+03 3.74684208e+04 3.75211964e+05
 2.79366691e+06 1.62198994e+07 7.50588959e+07 2.79716067e+08
 8.42977762e+08 2.07368257e+09 4.17577928e+09 6.78822268e+09
 8.78336037e+09 8.87840395e+09 6.84418481e+09 3.91156957e+09
 1.56149480e+09 3.99034676e+08 5.62955764e+07 3.27392784e+06
 3.51733026e+04 4.90763000e+01 5.32562400e+01 4.12271020e+02
 1.89637822e+03 5.97064721e+03 1.44344724e+04 2.83777011e+04
 5.39092215e+04 8.24650744e+04 7.90404610e+04 8.16470175e+04
 7.23936308e+04 5.47696242e+04 2.69771548e+08 8.76899951e+12"
"7.47281000e+00 7.83605000e+00 9.04584000e+00 7.15438400e+01
 1.60777854e+03 2.03396002e+04 1.90666537e+05 1.42228473e+06
 8.65303690e+06 4.33403895e+07 1.79241284e+08 6.12030601e+08
 1.72155220e+09 4.00468470e+09 7.71870468e+09 1.21260509e+10
 1.52950582e+10 1.51910704e+10 1.15969992e+10 6.61878851e+09
 2.66601207e+09 6.97133789e+08 1.03096652e+08 6.61105621e+06
 9.27474522e+04 5.61096000e+01 1.09690320e+02 7.48495830e+02
 3.08214060e+03 9.08483190e+03 2.10294391e+04 4.00897867e+04
 7.07368770e+04 1.08242324e+05 1.06379611e+05 1.09026937e+05
 9.63493948e+04 7.29510221e+04 1.50764262e+08 6.31273751e+12"
