 12.05657 12.06486 12.07263 12.08176 12.09208 12.09966 12.10037 12.10033
 12.1104  12.12527 12.13586 12.13882 12.13494 12.13368 12.13863 12.14247
 12.13914 12.13184 12.12564 12.12205 12.11722 12.11326 12.10942 12.10931
 12.11015 12.10551 12.09415 12.08359 12.08274 12.08562 12.08436 12.07906
 12.0722  12.07459 12.08263 12.08737 12.08804 12.09042 12.09305 12.09444
 12.09125 12.08999 12.09779 12.10838 12.11426 12.11115 12.1084  12.11282
 12.1222  12.12996 12.12527 12.11556 12.11289 12.11427 12.11881 12.11742
 12.11492 12.11733 12.1199  12.11659 12.11206 12.11015 12.11102 12.11233
 12.11063 12.10324 12.09921 12.10543 12.11349 12.11836 12.11761 12.11463
 12.11745 12.12021 12.12016 12.11679 12.11906 12.12541 12.12792 12.12488
 12.12281 12.12903 12.13971 12.14403 12.13643 12.12791 12.12607 12.12899
 12.13258 12.13266 12.1295  12.12846 12.13142 12.13516 12.13686 12.13777
 12.13845 12.13776 12.13184 12.12677 12.1296  12.13911 12.14761 12.14603
 12.14079 12.14077 12.14855 12.15575 12.15431 12.14867 12.14345 12.14612
 12.14999 12.15112 12.15123 12.15393 12.15903 12.15928 12.15435 12.15016
 12.15406 12.15874 12.15739 12.14977 12.14532 12.15    12.15853 12.16443
 12.16488 12.16471 12.16542 12.16602 12.16584 12.16312 12.16402 12.17085
 12.17498 12.17318 12.16989 12.17189 12.1813  12.19061 12.18787 12.17546
 12.16903 12.17316 12.179   12.18031 12.17682 12.17474 12.17891 12.18168
 12.18083 12.18291 12.18591 12.188   12.18316 12.17721 12.17587 12.1828
 12.19465 12.19739 12.1927  12.19061 12.19356 12.20144 12.20591 12.20329
 12.1976  12.19632 12.19944 12.2024  12.2012  12.20392 12.20894 12.21208
 12.20943 12.20251 12.20216 12.20778"
"12.10124 12.05022 12.02225 12.0095  12.00723 12.01928 12.04493 12.07432
 12.1037  12.13982 12.17547 12.20875 12.2352  12.25361 12.27364 12.29463
 12.31326 12.32244 12.32197 12.31862 12.31153 12.30208 12.28548 12.26327
 12.24442 12.22641 12.20611 12.18061 12.15467 12.13855 12.12713 12.11129
 12.09018 12.06639 12.05219 12.04926 12.04761 12.04619 12.0423  12.04495
 12.05271 12.06129 12.06928 12.07802 12.08863 12.09671 12.09866 12.09923
 12.1086  12.12385 12.13555 12.13991 12.1369  12.13564 12.14063 12.14614
 12.14349 12.13643 12.12981 12.1258  12.12158 12.11727 12.11313 12.11214
 12.11272 12.10884 12.0976  12.08644 12.08419 12.08679 12.0859  12.08032
 12.07238 12.07367 12.08185 12.08723 12.0881  12.09007 12.09244 12.09431
 12.09163 12.09012 12.0971  12.10766 12.114   12.11158 12.10873 12.11288
 12.12216 12.13064 12.12726 12.1173  12.11371 12.11464 12.11989 12.11904
 12.11561 12.11729 12.12    12.11773 12.11375 12.11152 12.1121  12.11326
 12.11188 12.10467 12.09995 12.10557 12.11344 12.1187  12.11857 12.11494
 12.11775 12.12096 12.12135 12.11787 12.11877 12.12475 12.12793 12.12551
 12.12289 12.12832 12.13894 12.14429 12.13749 12.12846 12.12617 12.12879
 12.13285 12.13307 12.12966 12.12798 12.13063 12.13561 12.13768 12.13845
 12.13886 12.1383  12.13341 12.1279  12.13005 12.13897 12.1476  12.14687
 12.14132 12.14091 12.14841 12.15647 12.15566 12.14986 12.14388 12.14573
 12.15006 12.15148 12.15147 12.15326 12.15812 12.15905 12.15489 12.15091
 12.15412 12.15878 12.15803 12.15059 12.14518 12.14944 12.15813 12.16473
 12.16578 12.16496 12.16548 12.1665  12.16696 12.16447 12.1644  12.17052
 12.17487 12.17372 12.1705  12.17161 12.18061 12.19033 12.18868 12.17655
 12.16922 12.17274 12.17905 12.18068 12.17687 12.17407 12.17788 12.18164
 12.18132 12.1832  12.18595 12.18803 12.18406 12.17824 12.17644 12.18253
 12.19392 12.19762 12.19317 12.19079 12.19351 12.20141 12.20684 12.20456
 12.19797 12.19599 12.19905 12.20251 12.20162 12.20347 12.20797 12.21155
 12.20979 12.20297 12.20232 12.20769"
"12.14717 12.08318 12.0426  12.01912 12.00667 12.00997 12.03031 12.05769
 12.08639 12.12227 12.15947 12.19517 12.22476 12.24639 12.26866 12.29331
 12.31542 12.32826 12.33095 12.32999 12.3254  12.31828 12.30425 12.28286
 12.26342 12.2453  12.2252  12.20002 12.17271 12.15416 12.14114 12.12419
 12.10183 12.07594 12.05891 12.05381 12.05037 12.04717 12.04158 12.04236
 12.0491  12.05778 12.06588 12.07424 12.08488 12.09339 12.09653 12.09779
 12.10651 12.12198 12.13471 12.14047 12.13853 12.13737 12.14235 12.14948
 12.14762 12.1409  12.13406 12.1296  12.12599 12.12142 12.11708 12.11519
 12.11545 12.11232 12.10118 12.08967 12.08599 12.08812 12.08769 12.08181
 12.07289 12.07311 12.08115 12.08707 12.08829 12.08973 12.09185 12.09416
 12.092   12.09034 12.0964  12.10688 12.11357 12.11193 12.10908 12.1128
 12.1221  12.13102 12.1291  12.11915 12.11451 12.11498 12.12079 12.12068
 12.11654 12.11733 12.11998 12.11876 12.1155  12.11305 12.1133  12.1143
 12.11313 12.10614 12.10087 12.1058  12.11347 12.11903 12.11953 12.11534
 12.11803 12.12165 12.1225  12.11905 12.11863 12.12409 12.12788 12.12607
 12.12311 12.12764 12.13808 12.14442 12.13843 12.12905 12.12631 12.12863
 12.13312 12.13351 12.12996 12.12759 12.12981 12.13593 12.13847 12.13918
 12.13938 12.13874 12.13491 12.12918 12.13062 12.13896 12.14749 12.1477
 12.14189 12.14102 12.14827 12.15705 12.15706 12.15115 12.14441 12.14537
 12.15009 12.15183 12.15177 12.15266 12.15715 12.15871 12.15533 12.15177
 12.15415 12.15875 12.15868 12.15148 12.14527 12.14892 12.15764 12.16496
 12.16664 12.16524 12.16549 12.16693 12.16806 12.16587 12.16494 12.17023
 12.17461 12.17419 12.17113 12.17145 12.17997 12.18988 12.18935 12.17763
 12.1695  12.17238 12.17902 12.1811  12.17705 12.17347 12.17683 12.18147
 12.1818  12.18356 12.18604 12.18798 12.18488 12.17928 12.17716 12.18238
 12.19313 12.19778 12.19359 12.19109 12.19348 12.20129 12.20768 12.2058
 12.19848 12.19572 12.19863 12.20255 12.2021  12.20311 12.20703 12.21091
 12.21002 12.20349 12.2025  12.20761"
"12.20231 12.12552 12.07149 12.03628 12.01268 12.00526 12.01818 12.04209
 12.06916 12.10394 12.142   12.17973 12.21224 12.23713 12.26156 12.28989
 12.3156  12.33232 12.3384  12.34003 12.33836 12.33369 12.3225  12.30263
 12.28279 12.26472 12.24499 12.22039 12.19213 12.17113 12.15651 12.13862
 12.11499 12.08721 12.06719 12.05966 12.05455 12.04923 12.04192 12.04046
 12.04587 12.05442 12.06256 12.07051 12.08088 12.08974 12.09397 12.09599
 12.10414 12.11968 12.13331 12.1405  12.13974 12.13882 12.1438  12.15242
 12.15148 12.14522 12.13835 12.13345 12.13037 12.12571 12.12123 12.1185
 12.11836 12.1159  12.10493 12.09322 12.0882  12.08967 12.08975 12.08359
 12.0738  12.07291 12.08054 12.08691 12.08856 12.08945 12.09124 12.09398
 12.09236 12.09067 12.09574 12.10602 12.11299 12.11221 12.10944 12.1126
 12.12197 12.13115 12.13074 12.12104 12.11528 12.11533 12.12151 12.12231
 12.11767 12.11746 12.11991 12.11971 12.1173  12.11473 12.11461 12.11544
 12.11443 12.1077  12.10196 12.10608 12.11357 12.11936 12.12049 12.11584
 12.11827 12.12226 12.1236  12.12033 12.11864 12.12346 12.12776 12.12651
 12.12346 12.12701 12.13714 12.14436 12.13924 12.1297  12.12651 12.12852
 12.13333 12.13401 12.13035 12.12732 12.12903 12.13608 12.13922 12.13996
 12.14    12.1391  12.13629 12.13061 12.13131 12.13906 12.14732 12.14851
 12.14249 12.1411  12.14811 12.1575  12.15846 12.15251 12.14499 12.14511
 12.15007 12.15216 12.15208 12.15214 12.15617 12.15829 12.1557  12.15271
 12.15414 12.15865 12.1593  12.1524  12.14561 12.14846 12.15706 12.1651
 12.16744 12.16561 12.16546 12.16728 12.16916 12.16729 12.16564 12.16999
 12.17424 12.17457 12.17177 12.17143 12.17935 12.1893  12.1899  12.17867
 12.16987 12.17211 12.17893 12.18154 12.17732 12.17297 12.17582 12.18118
 12.18227 12.18398 12.18619 12.1879  12.18562 12.18035 12.17801 12.18233
 12.19231 12.19786 12.19395 12.1915  12.19347 12.20109 12.20841 12.207
 12.19915 12.1955  12.1982  12.20254 12.20264 12.20286 12.20612 12.21015
 12.21013 12.20406 12.20269 12.20754"
"12.26696 12.17761 12.10977 12.06188 12.02638 12.0066  12.0098  12.02846
 12.05268 12.08541 12.12336 12.16257 12.19774 12.22577 12.25238 12.28422
 12.31362 12.33447 12.34415 12.34852 12.35014 12.34811 12.34003 12.32234
 12.30244 12.28453 12.2654  12.2416  12.21285 12.18948 12.17328 12.15462
 12.12967 12.10025 12.07716 12.06693 12.06024 12.05252 12.04344 12.03941
 12.04319 12.05132 12.0594  12.06695 12.07668 12.08579 12.09099 12.09382
 12.10151 12.11696 12.13135 12.13993 12.14048 12.13992 12.14497 12.15491
 12.15505 12.14933 12.14258 12.13734 12.13469 12.13017 12.12553 12.12206
 12.12146 12.11954 12.1089  12.09706 12.09084 12.0915  12.09209 12.08568
 12.07512 12.07306 12.08004 12.0868  12.08891 12.08927 12.09064 12.09376
 12.0927  12.09109 12.09517 12.10506 12.11229 12.11235 12.10979 12.11226
 12.12171 12.13105 12.1321  12.12294 12.11603 12.1157  12.12209 12.12385
 12.11896 12.1177  12.11985 12.12058 12.11907 12.11652 12.11599 12.11662
 12.11581 12.10936 12.10322 12.10645 12.11376 12.11969 12.12144 12.11646
 12.11848 12.12278 12.12464 12.12175 12.11885 12.12288 12.12756 12.12683
 12.12391 12.12643 12.13616 12.14409 12.1399  12.13044 12.12676 12.12843
 12.13344 12.13454 12.13082 12.12715 12.12838 12.13606 12.13992 12.14079
 12.1407  12.13944 12.13754 12.13214 12.13214 12.13925 12.14712 12.14926
 12.14318 12.14119 12.14794 12.15779 12.15981 12.15392 12.14563 12.14497
 12.14998 12.15246 12.15237 12.15171 12.1552  12.15778 12.15602 12.15368
 12.15415 12.1585  12.15983 12.15333 12.1462  12.14805 12.15644 12.16516
 12.16816 12.1661  12.16542 12.16754 12.17021 12.16868 12.16651 12.16983
 12.17378 12.17487 12.17243 12.17155 12.17874 12.18861 12.1903  12.17963
 12.17034 12.17191 12.17877 12.18197 12.17769 12.17255 12.17486 12.18079
 12.18274 12.18445 12.18638 12.18782 12.18624 12.18147 12.17899 12.18239
 12.19152 12.19786 12.1943  12.19197 12.19345 12.20084 12.20898 12.20817
 12.19995 12.19533 12.19778 12.20251 12.20322 12.20274 12.20524 12.20928
 12.21013 12.2047  12.20289 12.20748"
"12.34136 12.23973 12.15807 12.09671 12.04862 12.01544 12.00668 12.01798
 12.03779 12.06733 12.10396 12.14392 12.18137 12.21234 12.24109 12.27617
 12.30934 12.33453 12.34803 12.35528 12.36048 12.36137 12.3567  12.34174
 12.32225 12.3046  12.28624 12.26346 12.23475 12.20927 12.19143 12.17213
 12.1459  12.11499 12.08896 12.07581 12.0675  12.05721 12.04627 12.03939
 12.04126 12.04863 12.05653 12.06364 12.07236 12.08159 12.08757 12.09125
 12.09866 12.1138  12.12884 12.13873 12.14068 12.14061 12.14584 12.15691
 12.15831 12.15324 12.1467  12.1412  12.13891 12.13479 12.13001 12.12586
 12.12474 12.12323 12.11313 12.10119 12.0939  12.09368 12.09466 12.08812
 12.07682 12.07355 12.07966 12.08679 12.08936 12.08924 12.09008 12.09344
 12.09297 12.09155 12.09473 12.10399 12.11145 12.11233 12.11008 12.11181
 12.12131 12.13073 12.13315 12.12477 12.11684 12.11611 12.12256 12.12527
 12.1204  12.11805 12.11978 12.12138 12.12075 12.11839 12.11743 12.11785
 12.11729 12.11108 12.10463 12.10693 12.11403 12.12005 12.12234 12.1172
 12.11865 12.12322 12.12563 12.12323 12.11928 12.12237 12.12723 12.12703
 12.12444 12.12592 12.13514 12.14363 12.14042 12.13125 12.12705 12.12835
 12.13345 12.1351  12.13135 12.12706 12.12784 12.13587 12.14057 12.14165
 12.14145 12.13983 12.13866 12.13378 12.13311 12.13951 12.14693 12.14994
 12.144   12.14131 12.14777 12.15789 12.1611  12.15536 12.14632 12.14495
 12.14979 12.15268 12.15263 12.15139 12.15428 12.15718 12.1563  12.15465
 12.15425 12.15834 12.16025 12.15424 12.14699 12.14773 12.15582 12.16515
 12.16878 12.16669 12.16539 12.1677  12.17117 12.17003 12.16752 12.16979
 12.17329 12.17508 12.17308 12.1718  12.17815 12.18782 12.19054 12.18054
 12.17091 12.17177 12.17855 12.1824  12.17812 12.17221 12.17395 12.18028
 12.18321 12.18495 12.18658 12.18775 12.18672 12.18263 12.18007 12.18259
 12.19081 12.19777 12.19465 12.19246 12.19338 12.20056 12.2094  12.20928
 12.20088 12.19521 12.19737 12.20246 12.20382 12.20274 12.20441 12.20832
 12.21003 12.20538 12.20312 12.20744"
"12.42567 12.31209 12.21681 12.14148 12.08013 12.03302 12.01049 12.01202
