"  1.        2.36902   4.60505   6.92203   9.26394  11.61791  13.97945
 167.60231"
" 13.6434   15.97902  18.32144  20.6682   23.01819  25.37086  27.72597
  30.08339  32.4431   34.80512  37.1695   39.53632  41.90568  44.27768
  46.65243  49.03004  51.41062  53.79428  56.18114  58.57131  60.96488
  63.36197  65.76266  68.16705  70.57524  72.9873   75.40331  77.82335
  80.2475   82.67581  85.10835  87.54518  89.98636  92.43193  94.88194
  97.33644  99.79547 102.25907 104.72728 107.20012 109.67763 112.15984
 114.64678 117.13847 119.63493 122.13619 124.64227 127.15318 129.66894
 132.18957 134.71509 137.24551 139.78083 142.32108 144.86627 147.4164
 149.97148 152.53153 155.09655 157.66655 160.24154 162.82152 165.4065
 167.99648"
" 14.08577  16.42179  18.76425  21.11088  23.46065  25.81305  28.16785
  30.52492  32.88425  35.24587  37.60982  39.97619  42.34507  44.71657
  47.09078  49.46783  51.84783  54.23088  56.61711  59.00661  61.3995
  63.79587  66.19583  68.59947  71.00687  73.41813  75.83333  78.25254
  80.67583  83.10327  85.53493  87.97087  90.41113  92.85578  95.30487
  97.75843 100.21651 102.67915 105.14639 107.61827 110.0948  112.57603
 115.06199 117.55269 120.04816 122.54842 125.0535  127.56341 130.07818
 132.59781 135.12232 137.65174 140.18606 142.72531 145.2695  147.81862
 150.37271 152.93176 155.49578 158.06478 160.63877 163.21775 165.80174
 168.39073"
" 14.52815  16.8645   19.20698  21.55346  23.90301  26.25514  28.60961
  30.96634  33.3253   35.68652  38.05004  40.41596  42.78437  45.15536
  47.52905  49.90555  52.28496  54.66741  57.05301  59.44186  61.83406
  64.22973  66.62896  69.03185  71.43849  73.84896  76.26334  78.68172
  81.10417  83.53075  85.96153  88.39658  90.83594  93.27967  95.72783
  98.18046 100.63759 103.09928 105.56556 108.03647 110.51203 112.99229
 115.47726 117.96697 120.46145 122.96072 125.46481 127.97372 130.48749
 133.00612 135.52964 138.05805 140.59137 143.12962 145.6728  148.22093
 150.77402 153.33206 155.89509 158.46309 161.03608 163.61407 166.19706
 168.78506"
" 14.97051  17.30716  19.64962  21.99596  24.34527  26.69712  29.05128
  31.40766  33.76625  36.12706  38.49017  40.85564  43.22357  45.59407
  47.96723  50.34318  52.72202  55.10387  57.48884  59.87704  62.26858
  64.66355  67.06206  69.46421  71.87008  74.27976  76.69334  79.1109
  81.53251  83.95823  86.38815  88.8223   91.26077  93.70359  96.15083
  98.60252 101.05872 103.51946 105.98479 108.45473 110.92932 113.4086
 115.89259 118.38132 120.87481 123.3731  125.87619 128.38411 130.89688
 133.41451 135.93703 138.46444 140.99676 143.53401 146.07619 148.62332
 151.1754  153.73245 156.29447 158.86148 161.43348 164.01047 166.59246
 169.17946"
" 15.41285  17.74975  20.09218  22.43836  24.78744  27.139    29.49284
  31.84888  34.20709  36.56751  38.93019  41.29521  43.66268  46.03268
  48.40533  50.78073  53.15901  55.54026  57.92461  60.31217  62.70304
  65.09732  67.49511  69.89652  72.30164  74.71055  77.12333  79.54007
  81.96084  84.38572  86.81477  89.24805  91.68562  94.12754  96.57386
